block_number,miner_reward,fee_recipient_eth_diff,miner,fee_recipient,coinbase_transfers,eth_sent_to_fee_recipient,gas_used,gas_price,effective_priority_fee
18858199,158005515263946682,158005515263946682,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10107512,15632483569,15632483569
18858195,230224874642791795,230224874642791795,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1173786825043598,1173786825043598,14054302,16381096310,16381096310
18858183,198032975246702322,198032975246702322,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,29787251130315906,29787251130315906,11205926,17672165178,17672165178
18858167,156837129622570757,156837129622570757,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,14835426103552444,14835426103552444,13719818,11431429310,11431429310
18858165,135691632580223778,135691632580223778,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18428186,7363265846,7363265846
18858143,219798540272665089,219798540272665089,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1551446219590406,1551446219590406,21406029,10268067013,10268067013
18858136,124548488443940631,124548488443940631,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14870663,8375449597,8375449597
18858128,123409742023616973,123409742023616973,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8257538,14945101315,14945101315
18858089,124460706781430901,124460706781430901,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1262633090709767,1262633090709767,13770471,9038231646,9038231646
18858053,108277288646115091,108277288646115091,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2751580000000000,2751580000000000,8058687,13436095563,13436095563
18858023,113284841329877916,113284841329877916,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2109665818544236,2109665818544236,13962148,8113711538,8113711538
18858012,96300631337762384,96300631337762384,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13534513,7115189984,7115189984
18857999,75306050847787128,75306050847787128,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12955219,5812796437,5812796437
18857995,74924159341441125,74924159341441125,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11508280,6510456761,6510456761
18857949,81452375982886632,81452375982886632,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,23422618442776224,23422618442776224,12000910,6787183303,6787183303
18857940,116532774314643636,116532774314643636,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2752460000000000,2752460000000000,14197352,8208064032,8208064032
18857937,110188913213695242,110188913213695242,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11801722,9336680970,9336680970
18857918,116509607981995516,116509607981995516,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,20666870567638072,20666870567638072,13805864,8439139193,8439139193
18857897,80023963716142504,80023963716142504,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13000846,6155288949,6155288949
18857849,76898391798170358,76898391798170358,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,28979806,2653516445,2653516445
18857848,58457342010883745,58457342010883745,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7483287,7811719904,7811719904
18857845,65401470739332335,65401470739332335,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14545958,4496195488,4496195488
18857840,147698677940146579,147698677940146579,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14913260,9903849187,9903849187
18857834,94612709424125921,94612709424125921,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,901479892062960,901479892062960,10899842,8680190907,8680190907
18857828,71766627089606718,71766627089606718,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16455837,4361165408,4361165408
18857824,59988700502987244,59988700502987244,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7467062,8033775600,8033775600
18857817,62201744868797307,62201744868797307,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13425073,4633251891,4633251891
18857815,235274041787104931,235274041787104931,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1033700822960000,1033700822960000,29499403,7975552650,7975552650
18857814,51447866745607168,51447866745607168,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,29928796,1719008901,1719008901
18857813,62316762399481514,62316762399481514,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11297029,5516208057,5516208057
18857808,58590167070153018,58590167070153018,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12121669,4833506596,4833506596
18857787,293823935382886375,293823935382886375,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,151185814505460006,151185814505460006,23514340,12495521259,12495521259
18857776,103345604890892573,103345604890892573,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16177066,6388402253,6388402253
18857762,212275274413933329,212275274413933329,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,980777323833617,980777323833617,15784915,13447983369,13447983369
18857755,83566436105838100,83566436105838100,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3056700596864026,3056700596864026,14633079,5710789650,5710789650
18857745,88958803328342483,88958803328342483,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16257374,5471904830,5471904830
18857740,100292381468213658,100292381468213658,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12259996,8180457927,8180457927
18857738,65083689015818277,65083689015818277,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12432240,5235073407,5235073407
18857735,70630459150405638,70630459150405638,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10621687,6649646063,6649646063
18857731,94954696271373243,94954696271373243,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12368833,7676932518,7676932518
18857703,94766192165609057,94766192165609057,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7648335,12390434279,12390434279
18857699,49437072918881584,49437072918881584,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9581926,5159408757,5159408757
18857697,78617655920893776,78617655920893776,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8299412,9472677813,9472677813
18857691,85556376358846267,85556376358846267,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13430396,6370353961,6370353961
18857687,70212153061478819,70212153061478819,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,286000000260000,286000000260000,13142202,5342495349,5342495349
18857683,53004603793389105,53004603793389105,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11276507,4700445252,4700445252
18857680,134601461637311517,134601461637311517,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12772992,10537974316,10537974316
18857676,105363574814654427,105363574814654427,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10891602,9673836302,9673836302
18857673,75746655561655162,75746655561655162,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,637513792876086,637513792876086,10007912,7568677218,7568677218
18857671,76216927137103017,76216927137103017,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11649971263207272,11649971263207272,15564299,4896907155,4896907155
18857669,63490880091109982,63490880091109982,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3918290,16203721544,16203721544
18857656,81143006936880219,81143006936880219,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1342788244506186,1342788244506186,16674691,4866237517,4866237517
18857644,84893716998290914,84893716998290914,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,17134241918197296,17134241918197296,10557693,8040934416,8040934416
18857633,74212930592967437,74212930592967437,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11610722,6391758461,6391758461
18857617,104159276094829338,104159276094829338,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8794002,11844354378,11844354378
18857613,121144684085428887,121144684085428887,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16714949,7247684936,7247684936
18857611,87644081749601094,87644081749601094,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8788390,9972711924,9972711924
18857601,161419654199519309,161419654199519309,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,876229782309282,876229782309282,17765017,9086377693,9086377693
18857595,92270184027530625,92270184027530625,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13204214,6987934611,6987934611
18857590,220630908258191370,220630908258191370,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,69255502979935805,69255502979935805,13666607,16143795475,16143795475
18857566,87745360199011983,87745360199011983,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10368321,8462832140,8462832140
18857560,62792333260498554,62792333260498554,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11904526,5274660516,5274660516
18857554,95443818795235277,95443818795235277,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12206952,7818808396,7818808396
18857550,70723219457379052,70723219457379052,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14371266,4921154438,4921154438
18857549,61616422971314758,61616422971314758,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7403204,8322940036,8322940036
18857527,95044735330272122,95044735330272122,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3665135808200000,3665135808200000,10299445,9228141451,9228141451
18857524,69073517332414637,69073517332414637,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15639576,4416585036,4416585036
18857519,71599190946023438,71599190946023438,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12528055,5715108286,5715108286
18857513,140007329307866333,140007329307866333,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10194369,13733790615,13733790615
18857511,56837739627977366,56837739627977366,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,700554520832245,700554520832245,15232335,3731387185,3731387185
18857510,68939551841202044,68939551841202044,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10402410,6627267319,6627267319
18857508,59740764239139811,59740764239139811,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10951937,5454812627,5454812627
18857507,82982396544878251,82982396544878251,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13122972,6323445370,6323445370
18857506,107699860304032480,107699860304032480,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14121475,7626672164,7626672164
18857504,58374337503882019,58374337503882019,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11963184,4879498426,4879498426
18857503,80529181197869345,80529181197869345,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9158756,8792589430,8792589430
18857502,55684028926279877,55684028926279877,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10378146,5365508340,5365508340
18857499,80828687565701242,80828687565701242,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11905458,6789212776,6789212776
18857498,65676277322648662,65676277322648662,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,286000000260000,286000000260000,12134903,5412179835,5412179835
18857497,75654536246809464,75654536246809464,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6811444,11106974710,11106974710
18857495,111035350970225357,111035350970225357,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,26150158,4246068072,4246068072
18857494,68369182606335784,68369182606335784,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1628970734430000,1628970734430000,10932848,6253556493,6253556493
18857485,91071131679008074,91071131679008074,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12446659,7316913854,7316913854
18857482,35358299322977714,35358299322977714,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18778384,1882925566,1882925566
18857465,138824508053667946,138824508053667946,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,991783986210396,991783986210396,14539072,9548374755,9548374755
18857456,20029085716178543,20029085716178543,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11158948,1794890138,1794890138
18857452,23721810942843379,23721810942843379,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8269281,2868666688,2868666688
18857446,32539434059264296,32539434059264296,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12068217,2696291760,2696291760
18857402,30551440800020588,30551440800020588,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10180553,3000960831,3000960831
18857400,38683482303643868,38683482303643868,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1071088468450000,1071088468450000,16841149,2296962178,2296962178
18857399,23053618312820362,23053618312820362,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10068174,2289751678,2289751678
18857378,299078400881490598,299078400881490598,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,281353990316557267,281353990316557267,11611639,25756777392,25756777392
18857353,24799438849454567,24799438849454567,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9499451,2610618113,2610618113
18857348,39512204555511596,39512204555511596,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10668136,3703758984,3703758984
18857319,96797399053513573,96797399053513573,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6750796,14338664515,14338664515
18857300,24126853693990521,24126853693990521,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9469228,2547921931,2547921931
18857297,68039155698947546,68039155698947546,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16229441,4192328971,4192328971
18857278,26715197333863520,26715197333863520,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16665953,1602980479,1602980479
18857210,27938727803168412,27938727803168412,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,19852169,1407338805,1407338805
18857204,26239226064623780,26239226064623780,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13582912,1931782085,1931782085
18857173,34553578171899976,34553578171899976,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1501984310038978,1501984310038978,18872232,1830921651,1830921651
18857121,66279402948157196,66279402948157196,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,41923959527222929,41923959527222929,16553965,4003838533,4003838533
18857107,36276903374787363,36276903374787363,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,24806509950016484,24806509950016484,10342659,3507502604,3507502604
18857095,35146059057084842,35146059057084842,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16567514339917505,16567514339917505,14924597,2354908414,2354908414
18857093,25796101587088353,25796101587088353,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9248733,2789149777,2789149777
18857069,15912010801486747,15912010801486747,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12270926,1296724534,1296724534
18857048,90128425170202290,90128425170202290,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11978381,7524257674,7524257674
18857043,12881752724333679,12881752724333679,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5212092648702238,5212092648702238,7229533,1781823628,1781823628
18857034,15435185753625634,15435185753625634,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15995063,964996871,964996871
18856944,19769963168657465,19769963168657465,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,29817190,663039111,663039111
18856909,15717537674892828,15717537674892828,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,4194880,3746838449,3746838449
18856828,35117097406991824,35117097406991824,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1799135874770000,1799135874770000,15416499,2277890551,2277890551
18856823,54428887959871480,54428887959871480,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3012672224432800,3012672224432800,29575648,1840327825,1840327825
18856756,43572446847267121,43572446847267121,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,24688627,1764879304,1764879304
18856750,26034704761254195,26034704761254195,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,891892973172237,891892973172237,4805863,5417279843,5417279843
18856731,23695748699248961,23695748699248961,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10202726,2322491920,2322491920
18856725,350094048952037124,350094048952037124,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16005107,21873896185,21873896185
18856668,25737027188015447,25737027188015447,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11000261,2339674230,2339674230
18856618,36377729171045210,36377729171045210,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8520740,4269315713,4269315713
18856613,34807098573395792,34807098573395792,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13427907,2592146234,2592146234
18856571,37727493595349360,37727493595349360,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11430099,3300714507,3300714507
18856558,36610578822370834,36610578822370834,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,14900900847333530,14900900847333530,12393367,2954046210,2954046210
18856551,71511339987422902,71511339987422902,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,56891485117866674,56891485117866674,11303943,6326229704,6326229704
18856519,22714751519027397,22714751519027397,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,18829545,1206335655,1206335655
18856504,20780776292726712,20780776292726712,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11961957,1737238839,1737238839
